title,year,cast,genres,extract,url,release_date,critic_score,audience_score,cast_size,cast_group
jeeperscreepersreborn,2022,"Sydney Craven, Imran Adams, Jarreau Benjamin, Dee Wallace, Gary Graham","['Horror', 'Supernatural']","Jeepers Creepers: Reborn is a 2022 supernatural horror film directed by Timo Vuorensola and written by Jake Seal and Sean-Michael Argo. The film is a reboot of Victor Salva's Jeepers Creepers trilogy intended to set up a new trilogy. Starring Sydney Craven and Imran Adams, with ""special appearances"" from Dee Wallace and Gary Graham, it was released worldwide by Screen Media Films on September 19, 2022.",https://www.rottentomatoes.com/m/jeepers_creepers_reborn,"Released Sep 19, 2022",0.0,8.0,5,Medium
dontworrydarling,2022,"Florence Pugh, Harry Styles, Olivia Wilde, Gemma Chan, KiKi Layne, Nick Kroll, Chris Pine",['Thriller'],"Don't Worry Darling is a 2022 American psychological thriller film directed by Olivia Wilde from a screenplay by Katie Silberman, based on a spec script by Carey Van Dyke, Shane Van Dyke, and Silberman. The film stars Florence Pugh, Harry Styles, Wilde, Gemma Chan, KiKi Layne, Nick Kroll, and Chris Pine. The film follows a housewife living in an idyllic company town who begins to suspect a sinister secret being kept from its residents by the man who runs it.",https://www.rottentomatoes.com/m/dont_worry_darling,"Released Sep 23, 2022",38.0,74.0,7,Medium
catherinecalledbirdy,2022,"Bella Ramsey, Billie Piper, Andrew Scott, Lesley Sharp, Joe Alwyn, Sophie Okonedo",['Comedy'],"Catherine Called Birdy is a 2022 medieval comedy film written and directed by Lena Dunham, based on the 1994 novel of the same name by Karen Cushman. It stars Bella Ramsey as the title character, alongside Billie Piper, Andrew Scott, Lesley Sharp, Joe Alwyn, and Sophie Okonedo.",https://www.rottentomatoes.com/m/catherine_called_birdy,"Released Sep 23, 2022",88.0,65.0,6,Medium
onthecomeup,2022,"Jamila C. Gray, Da'Vine Joy Randolph, Lil Yachty, Mike Epps, Sanaa Lathan, Method Man","['Drama', 'Musical']","On the Come Up is a 2022 American musical drama film directed by Sanaa Lathan in her feature directorial debut. Based on the 2019 novel of the same name by Angie Thomas, it stars Jamila C. Gray, Da'Vine Joy Randolph, Mike Epps, Lil Yachty, Lathan, and Method Man.",https://www.rottentomatoes.com/m/on_the_come_up,2022,75.0,73.0,6,Medium
ajazzmansblues,2022,"Joshua Boone, Amirah Vann, Solea Pfeiffer, Austin Scott, Ryan Eggold",['Drama'],"A Jazzman's Blues is a 2022 American drama film written, produced and directed by Tyler Perry. The film stars Joshua Boone, Amirah Vann, Solea Pfeiffer, Austin Scott, Brent Antonello, and Ryan Eggold.",https://www.rottentomatoes.com/m/a_jazzmans_blues,"Released Sep 16, 2022",65.0,85.0,5,Medium
themunsters,2022,"Jeff Daniel Phillips, Sheri Moon Zombie, Daniel Roebuck, Richard Brake, Sylvester McCoy","['Comedy', 'Horror']","The Munsters is a 2022 American horror comedy film produced, written, and directed by Rob Zombie and starring Sheri Moon Zombie, Jeff Daniel Phillips, Daniel Roebuck, Richard Brake, Jorge Garcia, Sylvester McCoy, Catherine Schell, and Cassandra Peterson. Based on the 1960s family sitcom of the same title, the story takes place prior to the events of the series, serving as an origin story for the characters.",https://www.rottentomatoes.com/m/the_munsters,2022,54.0,35.0,5,Medium
smile,2022,"Sosie Bacon, Jessie T. Usher, Kyle Gallner, Robin Weigert, Caitlin Stasey, Kal Penn, Rob Morgan","['Horror', 'Short', 'Supernatural']","Smile is a 2022 American psychological supernatural horror film written and directed by Parker Finn, based on his 2020 short film Laura Hasn't Slept. The film stars Sosie Bacon as a therapist named Rose Cotter, who, after witnessing the bizarre suicide of a patient, goes through increasingly disturbing and daunting experiences, leading her to believe what she is experiencing is supernatural. It also stars Jessie T. Usher, Kyle Gallner, Kal Penn, and Rob Morgan, as well as Caitlin Stasey playing the same character she played in the short film.",https://www.rottentomatoes.com/m/smile,2018,,,7,Medium
smile,2022,"Sosie Bacon, Jessie T. Usher, Kyle Gallner, Robin Weigert, Caitlin Stasey, Kal Penn, Rob Morgan","['Horror', 'Short', 'Supernatural']","Smile is a 2022 American psychological supernatural horror film written and directed by Parker Finn, based on his 2020 short film Laura Hasn't Slept. The film stars Sosie Bacon as a therapist named Rose Cotter, who, after witnessing the bizarre suicide of a patient, goes through increasingly disturbing and daunting experiences, leading her to believe what she is experiencing is supernatural. It also stars Jessie T. Usher, Kyle Gallner, Kal Penn, and Rob Morgan, as well as Caitlin Stasey playing the same character she played in the short film.",https://www.rottentomatoes.com/m/smile,2018,,,7,Medium
bros,2022,"Billy Eichner, Luke Macfarlane, Ts Madison, Monica Raymund, Guillermo Díaz, Guy Branum, Amanda Bearse","['Comedy', 'Romance']","Bros is a 2022 American romantic comedy film starring Billy Eichner and Luke Macfarlane as two gay men in Manhattan who avoid commitment but are drawn to each other. The film is directed by Nicholas Stoller based on a screenplay he co-wrote with Eichner and is produced by Stoller, Judd Apatow, and Josh Church. Produced under Universal Pictures on a budget of $22 million, it is one of the first gay romantic comedies by a major studio and has an openly LGBT principal cast.",https://www.rottentomatoes.com/m/bros,"Released Sep 30, 2022",89.0,90.0,7,Medium
hocuspocus2,2022,"Bette Midler, Sarah Jessica Parker, Kathy Najimy, Sam Richardson, Doug Jones, Whitney Peak, Belissa Escobedo, Tony Hale, Hannah Waddingham","['Comedy', 'Fantasy']","Hocus Pocus 2 is a 2022 American fantasy comedy film directed by Anne Fletcher, written by Jen D'Angelo and produced by Walt Disney Pictures. A sequel to the 1993 film Hocus Pocus, it stars Bette Midler, Sarah Jessica Parker, Kathy Najimy, and Doug Jones reprising their roles, with Sam Richardson, Whitney Peak, Belissa Escobedo, Tony Hale, and Hannah Waddingham joining the cast in new roles.",https://www.rottentomatoes.com/m/hocus_pocus_2,2022,65.0,47.0,9,Medium
thegreatestbeerrunever,2022,"Zac Efron, Russell Crowe, Bill Murray","['Comedy', 'Drama', 'War', 'Biography']","The Greatest Beer Run Ever is a 2022 American biographical war comedy-drama film directed and co-written by Peter Farrelly, based on the book of the same name by John ""Chickie"" Donohue and Joanna Molloy. The film stars Zac Efron and Russell Crowe, and follows the true story of Donohue, who as a young veteran sneaks into the Vietnam War to deliver some beer to his friends, who are serving their duty.",https://www.rottentomatoes.com/m/the_greatest_beer_run_ever,"Released Sep 30, 2022",43.0,91.0,3,Small
luckiestgirlalive,2022,"Mila Kunis, Finn Wittrock, Scoot McNairy, Chiara Aurelia, Justine Lupe, Thomas Barbusca, Jennifer Beals, Connie Britton","['Mystery', 'Thriller']","Luckiest Girl Alive is a 2022 mystery thriller film directed by Mike Barker from a screenplay by Jessica Knoll, based on her 2015 novel of the same name. The film stars Mila Kunis, Finn Wittrock, Scoot McNairy, Chiara Aurelia, Justine Lupe, Thomas Barbusca, Jennifer Beals, and Connie Britton.",https://www.rottentomatoes.com/m/luckiest_girl_alive,2022,44.0,71.0,8,Medium
deadforadollar,2022,"Christoph Waltz, Willem Dafoe, Rachel Brosnahan, Warren Burke, Benjamin Bratt",['Western'],"Dead for a Dollar is a 2022 American Western film written and directed by Walter Hill. It stars Christoph Waltz, Willem Dafoe, and Rachel Brosnahan. The plot follows a bounty hunter (Waltz) on a search to find the missing wife (Brosnahan) of a businessman. Brandon Scott, Warren Burke, Benjamin Bratt, and Hamish Linklater also star. The film premiered at the 79th Venice International Film Festival on September 6, 2022. It was released in the United States on September 30, 2022, by Quiver Distribution.",https://www.rottentomatoes.com/m/dead_for_a_dollar,1969,,,5,Medium
mybestfriendsexorcism,2022,"Elsie Fisher, Amiah Miller, Cathy Ang, Rachel Ogechi Kanu","['Comedy', 'Horror', 'Supernatural']","My Best Friend's Exorcism is a 2022 American supernatural comedy horror film directed by Damon Thomas from a screenplay by Jenna Lamia, based on the 2016 novel of the same name by Grady Hendrix. The film stars Elsie Fisher, Amiah Miller, Rachel Ogechi Kanu, and Cathy Ang. The film was released on Prime Video on September 30, 2022.",https://www.rottentomatoes.com/m/my_best_friends_exorcism,2022,49.0,35.0,4,Medium
mrharrigansphone,2022,"Jaeden Martell, Donald Sutherland, Joe Tippett, Kirby Howell-Baptiste","['Drama', 'Horror', 'Teen']","Mr. Harrigan's Phone is a 2022 American teen horror drama film written and directed by John Lee Hancock. It is based on the novella of the same name by Stephen King from the collection If It Bleeds. The film stars Donald Sutherland, Jaeden Martell, Joe Tippett, and Kirby Howell-Baptiste.",https://www.rottentomatoes.com/m/mr_harrigans_phone,2022,45.0,50.0,4,Medium
terrifier2,2022,"Lauren LaVera, Elliot Fullam, Sarah Voigt, Kailey Hyman, Casey Harnett, David Howard Thornton, Samantha Scaffidi",['Slasher'],"Terrifier 2 is a 2022 American slasher film written, directed, edited, and produced by Damien Leone. It is a sequel to Terrifier (2016), and is the third feature-length film to feature Art the Clown. It features the return of David Howard Thornton and Samantha Scaffidi, who respectively portrayed Art the Clown and Victoria Heyes in the first film, and stars Lauren LaVera, Elliott Fullam, Sarah Voigt, Kailey Hyman, and Casey Hartnett. The story follows Art's resurrection and pursuit of Sienna Shaw (LaVera) and her younger brother Jonathan (Fullam) on Halloween night — a year after the events of the first film.",https://www.rottentomatoes.com/m/terrifier_2,Now Playing,86.0,80.0,7,Medium
lylelylecrocodile,2022,"Javier Bardem, Constance Wu, Winslow Fegley, Scoot McNairy, Brett Gelman, Shawn Mendes","['Comedy', 'Musical']","Lyle, Lyle, Crocodile is a 2022 American musical comedy film directed by Will Speck and Josh Gordon from a screenplay by William Davies. Produced by Columbia Pictures in association with Eagle Pictures and TSG Entertainment II, and distributed by Sony Pictures Releasing, it is an adaptation of the children's story of the same name and its predecessor The House on East 88th Street by Bernard Waber. The plot focuses on a family who moves to New York City, where their struggling son befriends a singing crocodile and tries to protect him from the rest of the world. The film stars Shawn Mendes as the voice of the titular character, alongside Javier Bardem, Constance Wu, Winslow Fegley, Scoot McNairy, Brett Gelman, and Ego Nwodim.",https://www.rottentomatoes.com/m/lyle_lyle_crocodile,Now Playing,71.0,93.0,6,Medium
amsterdam,2022,"Christian Bale, Margot Robbie, John David Washington, Chris Rock, Anya Taylor-Joy, Zoe Saldaña, Mike Myers, Michael Shannon, Timothy Olyphant, Andrea Riseborough, Taylor Swift, Matthias Schoenaerts, Alessandro Nivola, Rami Malek, Robert De Niro","['Comedy', 'Mystery', 'Thriller', 'Historical']","Amsterdam is a 2022 period mystery comedy thriller film directed, written, and co-produced by David O. Russell and starring Christian Bale, Margot Robbie, and John David Washington alongside an ensemble supporting cast including Chris Rock, Anya Taylor-Joy, Zoe Saldaña, Mike Myers, Michael Shannon, Timothy Olyphant, Andrea Riseborough, Taylor Swift, Matthias Schoenaerts, Alessandro Nivola, Rami Malek, and Robert De Niro. The story is based on the Business Plot, a 1933 political conspiracy in the United States, and follows three friends—a doctor, a nurse, and a lawyer—who reunite and seek to uncover the act following the mysterious murder of a retired U.S. general.",https://www.rottentomatoes.com/m/amsterdam,2009,,19.0,15,Medium
hellraiser,2022,"Odessa A'zion, Jamie Clayton, Brandon Flynn, Goran Višnjić, Hiam Abbass","['Horror', 'Supernatural']","Hellraiser is a 2022 supernatural horror film directed by David Bruckner, with a screenplay by Ben Collins and Luke Piotrowski, from a screen story they co-wrote with David S. Goyer. It is a reboot of the Hellraiser franchise, the eleventh installment overall, and a second adaptation of the 1986 novella The Hellbound Heart by Clive Barker, which was adapted into the 1987 film Hellraiser. The film stars Odessa A'zion, Jamie Clayton, Adam Faison, Drew Starkey, Brandon Flynn, Aoife Hinds, Jason Liles, Yinka Olorunnife, Selina Lo, Zachary Hing, Kit Clarke, Goran Višnjić, and Hiam Abbass. It follows a young woman recovering from addiction who ends up with a mechanical puzzle box that can summon the Cenobites, humanoid beings who thrive on pain and pleasure.",https://www.rottentomatoes.com/m/hellraiser,"Released Sep 18, 1987",70.0,73.0,5,Medium
hellraiser,2022,"Odessa A'zion, Jamie Clayton, Brandon Flynn, Goran Višnjić, Hiam Abbass","['Horror', 'Supernatural']","Hellraiser is a 2022 supernatural horror film directed by David Bruckner, with a screenplay by Ben Collins and Luke Piotrowski, from a screen story they co-wrote with David S. Goyer. It is a reboot of the Hellraiser franchise, the eleventh installment overall, and a second adaptation of the 1986 novella The Hellbound Heart by Clive Barker, which was adapted into the 1987 film Hellraiser. The film stars Odessa A'zion, Jamie Clayton, Adam Faison, Drew Starkey, Brandon Flynn, Aoife Hinds, Jason Liles, Yinka Olorunnife, Selina Lo, Zachary Hing, Kit Clarke, Goran Višnjić, and Hiam Abbass. It follows a young woman recovering from addiction who ends up with a mechanical puzzle box that can summon the Cenobites, humanoid beings who thrive on pain and pleasure.",https://www.rottentomatoes.com/m/hellraiser,"Released Sep 18, 1987",70.0,73.0,5,Medium
significantother,2022,"Maika Monroe, Jake Lacy","['Horror', 'Science Fiction']","Significant Other is a 2022 American sci-fi horror film written and directed by Dan Berk and Robert Olsen. The film stars Maika Monroe and Jake Lacy as a couple dealing with relationship issues while backpacking in the woods in the Pacific Northwest, whose activities are interrupted by a meteor strike bringing an alien lifeform into the picture.",https://www.rottentomatoes.com/m/significant_other,2022,70.0,69.0,2,Small
